fighter_id,canonical_name,first_name,last_name,nickname,dob,height_cm,weight_lbs,reach_in,stance,ufc_url_slug
3860,Sergei Pavlovich,Sergei,Pavlovich,,1992-05-13,190.5,257.0,84.0,Southpaw,f14cf73e51b29254
3861,Sergey Ignatov,Sergey,Ignatov,,,175.3,210.0,,Orthodox,df9e9c1f65805d29
3862,Sergey Khandozhko,Sergey,Khandozhko,Honda,1992-05-19,185.4,170.0,74.0,Orthodox,90da09db03e41748
3863,Sergey Morozov,Sergey,Morozov,,1989-06-14,167.6,135.0,67.0,Orthodox,2f6a993c7f547c13
3864,Serghei Spivac,Serghei,Spivac,Polar Bear,1995-01-24,190.5,260.0,78.0,Orthodox,e2f6b2769aaedd6c
3865,Sergio Gomez,Sergio,Gomez,,1982-04-29,167.6,155.0,,Orthodox,af1e5c64b8663aa0
3866,Sergio Moraes,Sergio,Moraes,The Panther,1982-07-23,182.9,170.0,72.0,Orthodox,1bcaac2d99b90fce
3867,Sergio Pettis,Sergio,Pettis,,1993-08-18,167.6,125.0,69.0,Orthodox,de75d1c45a39e221
3868,Serhiy Sidey,Serhiy,Sidey,,1996-07-04,180.3,135.0,72.0,Switch,1a2bf44edb8055b6
3869,Seth Baczynski,Seth,Baczynski,The Polish Pistola,1981-10-26,190.5,170.0,75.0,Orthodox,fd5b6598a3b70c0a
3870,Seth Dikun,Seth,Dikun,,1980-08-05,177.8,135.0,69.0,Orthodox,eb42d4febfafefd1
3871,Seth Kleinbeck,Seth,Kleinbeck,Mass Destruction,1973-07-25,188.0,185.0,,,8ad022dd81224f61
3872,Seth Petruzelli,Seth,Petruzelli,The Silverback,1979-12-03,182.9,205.0,76.0,Orthodox,93b9496275bbbf80
3873,SeungGuk Choi,SeungGuk,Choi,,1996-12-26,167.6,125.0,64.0,Orthodox,adccbc19b22e19af
3874,SeungWoo Choi,SeungWoo,Choi,Sting,1992-11-03,182.9,145.0,74.0,Orthodox,a68575214ecad140
3875,Shah Kamali,Shah,Kamali,,1998-10-25,,265.0,,,a46ab6c64d321c2d
3876,Shaheen Santana,Shaheen,Santana,Shazam,1991-06-04,185.4,155.0,75.0,Orthodox,19809d475ed832d5
3877,Shamar Bailey,Shamar,Bailey,,1982-09-22,175.3,155.0,75.0,Southpaw,e2b8186b618b00c4
3878,Shamil Abdurakhimov,Shamil,Abdurakhimov,Abrek,1981-09-02,190.5,235.0,76.0,Orthodox,2f5cbecbbe18bac4
3879,Shamil Gamzatov,Shamil,Gamzatov,,1990-08-09,188.0,205.0,76.0,Orthodox,0d980975001ae3d8
3880,Shamil Gaziev,Shamil,Gaziev,,1990-02-10,193.0,265.0,78.0,Orthodox,6747ccd6d1acd266
3881,Shana Dobson,Shana,Dobson,Danger,1989-03-30,167.6,125.0,69.0,Orthodox,122ac9b816d8b71c
3882,Shana Olsen,Shana,Olsen,Rock Solid,1980-12-17,170.2,145.0,,,dfbb95ca0c143988
3883,Shane Burgos,Shane,Burgos,Hurricane,1991-03-19,180.3,145.0,75.0,Orthodox,98d961097baaf308
3884,Shane Campbell,Shane,Campbell,Shaolin,1987-01-21,182.9,155.0,71.0,Orthodox,784285b7ae7dd85f
3885,Shane Carwin,Shane,Carwin,The Engineer,1975-01-04,188.0,265.0,80.0,Orthodox,68dd7b3783c19f9c
3886,Shane Howell,Shane,Howell,,1983-11-28,172.7,125.0,,Orthodox,a7de976620f2ed13
3887,Shane Nelson,Shane,Nelson,Sugar,1984-11-29,175.3,155.0,70.0,Southpaw,2db7fa8db6bc9632
3888,Shane Primm,Shane,Primm,,1984-07-30,190.5,205.0,,Orthodox,5114f1b5ad4cdf72
3889,Shane Roller,Shane,Roller,,1979-07-14,177.8,155.0,72.0,Orthodox,75e0d3cc2262b732
3890,Shane Young,Shane,Young,Smokin',1993-07-31,172.7,145.0,72.0,Orthodox,4cd8b03aee1d0138
3891,Shane del Rosario,Shane,del Rosario,,1983-09-23,193.0,250.0,,Southpaw,85980f5da429c0a6
3892,Shanelle Dyer,Shanelle,Dyer,The Nightmare,2001-04-23,167.6,115.0,65.0,Orthodox,cfbb3edab781dfd2
3893,Shang Zhifa,Shang,Zhifa,Northeast Flying Tiger,1986-03-15,170.2,125.0,63.0,Orthodox,5a7350645bc9bd6e
3894,Shanna Young,Shanna,Young,The Shanimal,1991-02-20,170.2,125.0,65.0,Orthodox,568bbad0eaced57c
3895,Shannon Clark,Shannon,Clark,MMA Barbie,1992-07-07,165.1,125.0,64.0,Orthodox,7ae36b3791e0969a
3896,Shannon Gugerty,Shannon,Gugerty,,1981-12-30,177.8,155.0,71.0,Orthodox,9f1641c08cf8fbe2
3897,Shannon Ritch,Shannon,Ritch,The Cannon,1970-09-27,175.3,190.0,,Orthodox,1c7cce2f5c17160d
3898,Shannon Ross,Shannon,Ross,The Turkish Delight,1989-05-12,167.6,125.0,66.0,Switch,51c655162e462ceb
3899,Shara Magomedov,Shara,Magomedov,Bullet,1994-05-16,188.0,185.0,73.0,Orthodox,06734ca9d88dec3a
3900,Shaun Etchell,Shaun,Etchell,The Buzzsaw,1993-08-05,170.2,125.0,68.0,Switch,ea9bfe9c25037bba
3901,Shauna Bannon,Shauna,Bannon,Mama B,1993-10-23,165.1,115.0,65.0,Switch,9c442aaf149ea982
3902,Shavkat Rakhmonov,Shavkat,Rakhmonov,Nomad,1994-10-23,185.4,170.0,77.0,Orthodox,01afe0916a40c7c5
3903,Shawn Bunch,Shawn,Bunch,Bunch the Great,1983-03-19,165.1,135.0,,,6e9af164ab91a229
3904,Shawn Jordan,Shawn,Jordan,The Savage,1984-10-21,182.9,260.0,75.0,Southpaw,ca2efc9d7d523c43
3905,Shawn Teed,Shawn,Teed,,1992-02-13,195.6,265.0,,Orthodox,5bb70ebd65075c5c
3906,Shayilan Nuerdanbieke,Shayilan,Nuerdanbieke,Wolverine,1994-05-04,172.7,145.0,69.0,Orthodox,0a73acff6325c1e2
3907,Shayna Baszler,Shayna,Baszler,The Queen of Spades,1980-08-08,170.2,135.0,,Orthodox,8ef4a91ac694b7ce
3908,Sheila Gaff,Sheila,Gaff,The German Tank,1989-12-29,165.1,135.0,,Orthodox,837d30395faca41e
3909,Sheldon Westcott,Sheldon,Westcott,,1984-08-20,185.4,170.0,71.0,Southpaw,ec2d13a87d3d9541
3910,Shelton Graves,Shelton,Graves,The Gravedigger,1985-10-23,188.0,255.0,76.0,Southpaw,642862d6d63605cd
3911,Shem Rock,Shem,Rock,,1993-11-05,,155.0,,,52b6bf4528130e86
3912,Sherman Pendergarst,Sherman,Pendergarst,The Tank,1967-08-01,185.4,235.0,,Orthodox,e670f8cc2969a789
3913,Sherrard Blackledge,Sherrard,Blackledge,The Thriller,1993-08-16,180.3,155.0,75.0,Orthodox,0e5c79b3594ff0ad
3914,Sherron Leggett,Sherron,Leggett,Rob Roy,1978-10-27,172.7,155.0,,Southpaw,4f670b7972fa0a2e
3915,Sheymon Moraes,Sheymon,Moraes,,1990-10-11,172.7,145.0,72.0,Orthodox,0d62719b1dcf7c40
3916,Shi Ming,Shi,Ming,,1994-11-14,157.5,115.0,60.0,Orthodox,d683f4870742b273
3917,Shimon Smotritsky,Shimon,Smotritsky,The Assassin,2000-08-22,188.0,170.0,74.0,Orthodox,1b0491ef0f9c965e
3918,Shin Haraguchi,Shin,Haraguchi,,1998-11-27,165.1,145.0,68.0,Switch,05b17ae24e6bba81
3919,Shingo Kohara,Shingo,Kohara,,,167.6,135.0,,,44c233770075cea1
3920,Shinsho Anzai,Shinsho,Anzai,Animal,1985-12-01,170.2,170.0,70.0,Orthodox,4665f9f909cd7214
3921,Shinya Aoki,Shinya,Aoki,Tobikan Judan,1983-05-09,180.3,154.0,,Southpaw,79ded75550efc139
3922,Sho Patrick Usami,Sho Patrick,Usami,Savage,2000-05-08,175.3,155.0,70.0,Orthodox,fe30c5f5cc3e028b
3923,Shogo Sato,Shogo,Sato,Tora,1993-06-08,170.2,170.0,66.0,Southpaw,c982b98d33825763
3924,Shohei Nose,Shohei,Nose,,1997-10-19,167.6,135.0,68.0,Switch,6b0e83b094f816ac
3925,Shoji Maruyama,Shoji,Maruyama,,1983-04-24,170.2,139.0,,Orthodox,c046100aea0dba9a
3926,Shonie Carter,Shonie,Carter,Mr. International,1972-05-03,177.8,170.0,,Southpaw,7b6e40a73b567072
3927,Shonte Barnes,Shonte,Barnes,Shyne,1987-02-09,180.3,185.0,76.0,Southpaw,e575b6ff678c1aca
3928,Shungo Oyama,Shungo,Oyama,,1974-04-11,180.3,185.0,,Southpaw,47b7e4e60813b7b2
3929,Shunichi Shimizu,Shunichi,Shimizu,,1985-01-31,165.1,135.0,,Orthodox,10657c60ce349e0f
3930,Shuya Kamikubo,Shuya,Kamikubo,Stealth,1993-04-12,165.1,135.0,68.0,Switch,a46fa1c7972548d0
3931,Siala Siliga,Siala,Siliga,Mighty Mo,1970-10-08,185.4,290.0,,Orthodox,3cf68c1d17f66af7
3932,Sidney Outlaw,Sidney,Outlaw,,1992-04-11,172.7,170.0,74.0,Orthodox,871ce0b4a01922b6
3933,Sidney Silva,Sidney,Silva,,1972-02-27,190.5,170.0,,Southpaw,a6c32678efd4f434
3934,Sijara Eubanks,Sijara,Eubanks,SarJ,1985-04-27,162.6,125.0,67.0,Orthodox,4234f0097c83fa62
3935,Silvana Gomez Juarez,Silvana,Gomez Juarez,La Malvada,1984-12-06,160.0,115.0,65.0,Orthodox,b4880ef2f838d4e1
3936,Sim Kai Xiong,Sim,Kai Xiong,Kobra,1997-09-06,167.6,135.0,67.0,Orthodox,79e2cb1e813f881b
3937,Simeon Thoresen,Simeon,Thoresen,The Grin,1984-03-14,185.4,170.0,79.0,Orthodox,fea8acf9bfcf09ec
3938,Simon Biyong,Simon,Biyong,,1991-04-05,,205.0,,,27ab7257bf6a3b65
3939,Sione Latu,Sione,Latu,,,182.9,215.0,,,5898357a45a73674
3940,Sirwan Kakai,Sirwan,Kakai,Zohan,1989-10-03,165.1,135.0,,Orthodox,2525a853486ee670
3941,Siyar Bahadurzada,Siyar,Bahadurzada,The Great,1984-04-17,180.3,170.0,73.0,Orthodox,aec185309b4843d0
3942,Slim Trabelsi,Slim,Trabelsi,,1993-05-09,190.5,235.0,,,ff2ec83f44000f78
3943,So Yul Kim,So Yul,Kim,,1997-05-25,,115.0,,,864c07a7ff90caae
3944,Soa Palelei,Soa,Palelei,The Hulk,1977-07-12,193.0,265.0,81.0,Orthodox,60029bcf496bd707
3945,Sodiq Yusuff,Sodiq,Yusuff,Super,1993-05-19,175.3,155.0,71.0,Orthodox,94426bb170c88115
3946,Sofia Montenegro,Sofia,Montenegro,La Bruja,1999-06-18,167.6,125.0,67.0,Orthodox,8b1b051038354655
3947,Soichi Nishida,Soichi,Nishida,,,180.3,320.0,,Orthodox,6810d8d2dd557cf9
3948,Sokun Koh,Sokun,Koh,,,185.4,205.0,,,6d8ef8706781c49e
3949,Solomon Hutcherson,Solomon,Hutcherson,King,1972-08-31,180.3,185.0,,Southpaw,155bfc7ed36622df
3950,Solomon Renfro,Solomon,Renfro,The Black Dragon,1997-02-05,175.3,170.0,72.0,Switch,ce6b5b93a96dd15b
3951,Song Kenan,Song,Kenan,The Assassin,1990-03-10,182.9,170.0,71.0,Orthodox,32490e80ddab1e5a
3952,Song Yadong,Song,Yadong,Kung Fu Kid,1997-12-02,172.7,135.0,67.0,Orthodox,efb96bf3e9ada36f
3953,Sora Rakhmonova,Sora,Rakhmonova,,1998-06-21,,125.0,,,63ff619c52ff7976
3954,Sovannahry Em,Sovannahry,Em,The Sweet Savage,1992-06-26,162.6,135.0,,,45c8fed13a62fe92
3955,Spencer Fisher,Spencer,Fisher,The King,1976-05-09,170.2,155.0,68.0,Southpaw,f34312c2ccfa0e00
3956,Spencer Hearns,Spencer,Hearns,,,180.3,185.0,,,d85cf12439945941
3957,Spike Carlyle,Spike,Carlyle,Alpha Ginger,1993-05-06,172.7,145.0,71.0,Switch,be68b375707dcb85
3958,Stanislav Nedkov,Stanislav,Nedkov,Stucky,1981-12-09,180.3,205.0,71.0,Orthodox,1d4bbaabd8b60173
3959,Stefan Klever,Stefan,Klever,,,,185.0,,Orthodox,bc3876891e155bb5
3960,Stefan Leko,Stefan,Leko,Blitz,1974-06-03,188.0,215.0,,Orthodox,d56bb6dff2ae77eb
3961,Stefan Sekulic,Stefan,Sekulic,,1992-02-12,182.9,170.0,75.0,Southpaw,348dff4e03bd18c6
3962,Stefan Struve,Stefan,Struve,Skyscraper,1988-02-18,210.8,265.0,84.0,Orthodox,ebc1f40e00e0c481
3963,Stephan Bonnar,Stephan,Bonnar,The American Psycho,1977-04-04,193.0,205.0,79.0,Orthodox,c6a33ff198aaaeeb
3964,Stephanie Egger,Stephanie,Egger,,1988-08-12,167.6,135.0,68.0,Orthodox,5e6294b37bbef029
3965,Stephanie Frausto,Stephanie,Frausto,Lil Bovy,1990-09-20,157.5,115.0,61.0,Orthodox,fee02819a271c050
3966,Stephanie Luciano,Stephanie,Luciano,Rondinha,1999-12-16,167.6,115.0,65.0,Orthodox,1b35af4d1529adf6
3967,Stephanie Webber,Stephanie,Webber,,,167.6,135.0,,,d44a84409bf0da64
3968,Stephen Banaszak,Stephen,Banaszak,,1990-12-07,182.9,145.0,,,4c4b44e3cf5815b3
3969,Stephen Bass,Stephen,Bass,Bigfish,1982-11-14,175.3,145.0,,Orthodox,1cecc8fe6748a532
3970,Stephen Ledbetter,Stephen,Ledbetter,,1982-06-30,175.3,145.0,,Orthodox,56ec58954158966a
3971,Stephen Palling,Stephen,Palling,Bozo,1967-01-29,162.6,143.0,,,ab7c212de9f66af0
3972,Stephen Regman,Stephen,Regman,,1991-08-05,180.3,185.0,76.0,Orthodox,24d98df7556ac8af
3973,Stephen Thompson,Stephen,Thompson,Wonderboy,1983-02-11,182.9,170.0,75.0,Orthodox,4a28cb716c19157a
3974,Sterling Ford,Sterling,Ford,,1986-03-12,177.8,155.0,,,a71ce6ff0b4a9dbb
3975,Steve Berger,Steve,Berger,The Red Nosed Pitbull,1973-05-20,180.3,170.0,,Orthodox,21b1132949f2a9b0
3976,Steve Bosse,Steve,Bosse,The Boss,1981-07-29,180.3,205.0,72.0,Orthodox,e023fa2e648ea0f1
3977,Steve Bruno,Steve,Bruno,Hollywood,1981-11-03,177.8,170.0,,Orthodox,2f3f12002564bb55
3978,Steve Byrnes,Steve,Byrnes,The Sergeant,,182.9,170.0,,Orthodox,43612456979e5d5e
3979,Steve Cantwell,Steve,Cantwell,The Robot,1986-12-08,188.0,185.0,75.0,Orthodox,f1f9e48a0d150757
3980,Steve Erceg,Steve,Erceg,Astroboy,1995-07-27,172.7,125.0,68.0,Orthodox,32ab52e5de93092d
3981,Steve Garcia,Steve,Garcia,Mean Machine,1992-05-22,182.9,145.0,75.0,Southpaw,97cf1a2c7c5e7889
3982,Steve Hadsel,Steve,Hadsel,,,172.7,170.0,,,99793cf88c5adeee
3983,Steve Jennum,Steve,Jennum,,,177.8,215.0,,Orthodox,ad047e3073a775f3
3984,Steve Judson,Steve,Judson,,,180.3,230.0,,Orthodox,6ece1d2ab1bed31d
3985,Steve Kennedy,Steve,Kennedy,The Steamrolla,1983-03-07,180.3,170.0,,Orthodox,185fb0200a4605e6
3986,Steve Kozola,Steve,Kozola,,,,155.0,,,fc36e2352dccf2a4
3987,Steve Lopez,Steve,Lopez,,1984-07-30,180.3,155.0,,Orthodox,6085ceb59087514b
3988,Steve Mann,Steve,Mann,,,185.4,170.0,,,0eef1bf99afd4ff2
3989,Steve Mensing,Steve,Mensing,The Machine,1977-12-06,180.3,185.0,,Orthodox,3bc27ec15facbcf3
3990,Steve Montgomery,Steve,Montgomery,The Creepy Weasel,1990-12-19,193.0,185.0,,Southpaw,6e92eb1242b46636
3991,Steve Nelmark,Steve,Nelmark,The Sandman,,182.9,240.0,,Orthodox,13e62d766b709aa6
3992,Steve Ramirez,Steve,Ramirez,,,170.2,125.0,,,4311e9d23604205c
3993,Steve Steinbeiss,Steve,Steinbeiss,The Hooligan,1981-05-05,190.5,185.0,75.0,Orthodox,0b5b6876c2a4723f
3994,Steve Vigneault,Steve,Vigneault,Lionheart,1978-02-14,177.8,185.0,,Orthodox,6888e31ce88f5b17
3995,Steve White,Steve,White,,,180.3,175.0,,,d181689653115b6a
3996,Steven Asplund,Steven,Asplund,Concrete,1998-07-16,195.6,261.0,78.0,Orthodox,e56cee1ad697db04
3997,Steven Ciaccio,Steven,Ciaccio,Stryker,,182.9,170.0,,,eaebaa6801338ea1
3998,Steven Graham,Steven,Graham,,,185.4,290.0,,Orthodox,3e514f437c51ce0a
3999,Steven Koslow,Steven,Koslow,Obi Won Shinobi The Pillow,1997-01-22,170.2,125.0,69.0,Switch,84512339473dd300
4000,Steven Nguyen,Steven,Nguyen,The Ninja,1993-05-19,180.3,145.0,73.0,Switch,69037fc7730e4225
4001,Steven Peterson,Steven,Peterson,Ocho,1990-05-29,177.8,145.0,70.0,Orthodox,b93c06d09d1c4ac0
4002,Steven Siler,Steven,Siler,Super,1987-02-15,180.3,145.0,70.0,Orthodox,d188a3b817860ec6
4003,Stevie Lynch,Stevie,Lynch,,,177.8,170.0,,Orthodox,710d93f1508f7104
4004,Stevie Ray,Stevie,Ray,Braveheart,1990-03-25,177.8,155.0,70.0,Southpaw,31a13532e724ca2b
4005,Stewart Nicoll,Stewart,Nicoll,Kakamora,1996-04-11,165.1,125.0,65.0,Orthodox,2bd98ab77a8daa75
4006,Stipe Miocic,Stipe,Miocic,,1982-08-19,193.0,240.0,80.0,Orthodox,d28dee5c705991df
4007,Stoney Hale,Stoney,Hale,The Skuller,1979-10-18,182.9,,,,206a7d47eb62170e
4008,SuYoung You,SuYoung,You,Yoo-Jitsu,1995-12-11,167.6,135.0,65.0,Orthodox,a474aade8eb3a8f0
4009,Sulangrangbo,,Sulangrangbo,,2005-07-17,175.3,135.0,66.0,Southpaw,1dd1a3aacde66f72
4010,Sultan Aliev,Sultan,Aliev,,1984-09-17,180.3,170.0,74.0,Orthodox,e70de1859b7ee78e
4011,Suman Mokhtarian,Suman,Mokhtarian,,1992-06-13,172.7,145.0,72.0,Orthodox,192520689012c7e4
4012,Sumit Kumar,Sumit,Kumar,The Indian Kid,2000-09-09,165.1,125.0,66.0,Orthodox,a0a625221e0dd339
4013,Sumudaerji,,Sumudaerji,The Tibetan Eagle,1996-01-20,172.7,125.0,72.0,Southpaw,3cf18e01cb6cbde3
4014,Sung Bin Jo,Sung Bin,Jo,Korean Falcon,1992-07-17,182.9,145.0,72.0,Orthodox,6e0e977beb909837
4015,Syuri Kondo,Syuri,Kondo,,1989-02-08,162.6,115.0,66.0,Orthodox,a851c35f58199231
4016,TJ Brown,TJ,Brown,Downtown,1990-05-22,175.3,145.0,72.0,Switch,d31cbcdd7d69536d
4017,TJ Cook,TJ,Cook,,1982-09-08,,205.0,,,fa238ecfd048f7d8
4018,TJ Dillashaw,TJ,Dillashaw,,1986-02-07,167.6,135.0,67.0,Orthodox,c849740a3ff51931
4019,TJ Grant,TJ,Grant,,1984-02-26,177.8,155.0,72.0,Orthodox,a26198ba5093147e
4020,TJ Hepburn,TJ,Hepburn,The Carnivore,,170.2,155.0,,,e1acbb6352ca3551
4021,TJ Laramie,TJ,Laramie,,1997-10-15,167.6,145.0,66.0,Orthodox,cd2e5a390821fb48
4022,TJ O'Brien,TJ,O'Brien,The Spider,1987-01-01,188.0,155.0,,Orthodox,d25b93992f285953
4023,TJ Waldburger,TJ,Waldburger,,1988-04-25,180.3,170.0,75.0,Orthodox,8f2939f5fd9cca1e
4024,Tabatha Ricci,Tabatha,Ricci,Baby Shark,1995-02-21,154.9,115.0,61.0,Orthodox,d25240135aee03e5
4025,Tadao Yasuda,Tadao,Yasuda,,1963-10-09,193.0,310.0,,Orthodox,49e7e05f902479ca
4026,Tae Hyun Bang,Tae Hyun,Bang,Supernatural,1983-04-15,175.3,155.0,71.0,Switch,9a2d3567abc02e34
4027,Tae Hyun Lee,Tae Hyun,Lee,,1975-01-17,198.1,295.0,,Orthodox,de99da2c0d18d34a
4028,Tafon Nchukwi,Tafon,Nchukwi,Da Don,1994-10-14,182.9,185.0,77.0,Orthodox,6aae253467e8f9ce
4029,Tagir Ulanbekov,Tagir,Ulanbekov,,1991-08-07,170.2,125.0,70.0,Southpaw,f00ac08ab056af5d
4030,Tai Bowden,Tai,Bowden,,,180.3,230.0,,,2efbc83a6b9b7f86
4031,Tai Tuivasa,Tai,Tuivasa,Bam Bam,1993-03-16,188.0,264.0,75.0,Southpaw,c62fbc117d57b943
4032,Taiei Kin,Taiei,Kin,,1970-07-08,180.3,185.0,,Orthodox,c7ac79839e86ce33
4033,Taiga Iwasaki,Taiga,Iwasaki,,1997-07-07,185.4,185.0,73.0,Orthodox,5b08af4fbc987f9c
4034,Taila Santos,Taila,Santos,,1993-06-22,167.6,125.0,68.0,Orthodox,f7467152fd9f18a2
4035,Tainara Lisboa,Tainara,Lisboa,Thai Panther,1991-03-02,170.2,135.0,67.0,Orthodox,2c5f5749569eef66
4036,Taiyilake Nueraji,Taiyilake,Nueraji,Super Saiyan,2001-01-12,188.0,170.0,75.0,Southpaw,7498b3ac79a3b948
4037,Takafumi Otsuka,Takafumi,Otsuka,,,167.6,139.0,,Orthodox,6b8f28da9a483049
4038,Takahiro Oba,Takahiro,Oba,,,172.7,200.0,,Southpaw,7139cd2ae4bf6a29
4039,Takanori Gomi,Takanori,Gomi,The Fireball Kid,1978-09-22,170.2,155.0,70.0,Southpaw,3be081c29bf734d9
4040,Takashi Sato,Takashi,Sato,Ten,1990-06-09,177.8,170.0,73.0,Southpaw,8abac218746e04ca
4041,Takashi Sugiura,Takashi,Sugiura,,1970-05-31,180.3,225.0,,Southpaw,06c60fc2c8dcd7bd
4042,Takaya Suzuki,Takaya,Suzuki,,2004-09-04,,125.0,,,81d59c1e07478361
4043,Takayo Hashi,Takayo,Hashi,,1977-10-02,162.6,135.0,,Orthodox,ae4343d29c68e9d0
4044,Takayuki Okada,Takayuki,Okada,Giant Ochiai,,185.4,290.0,,Orthodox,32541eb5d12668b4
4045,Takenori Sato,Takenori,Sato,,1985-06-08,177.8,170.0,,Southpaw,276c60b14b571dd4
4046,Takeru Uchida,Takeru,Uchida,,2002-09-30,165.1,125.0,68.0,Southpaw,1d76f07ffdd765c2
4047,Takeshi Inoue,Takeshi,Inoue,Lion,1980-03-18,172.7,145.0,,,a61a0cd2829e5d4e
4048,Takeshi Yamazaki,Takeshi,Yamazaki,,,172.7,139.0,,Southpaw,d1d20e651e6cbc02
4049,Takeya Mizugaki,Takeya,Mizugaki,,1983-12-16,170.2,135.0,69.0,Orthodox,48e093ea1f43a053
4050,Talita Alencar,Talita,Alencar,Problem Child,1990-10-17,154.9,115.0,58.0,Orthodox,d35298b6df168456
4051,Talita Bernardo,Talita,Bernardo,,1987-03-04,162.6,135.0,68.0,Orthodox,5b2325cd70dbe2ea
4052,Talita Nogueira,Talita,Nogueira,Treta,1985-10-13,177.8,145.0,,,a3d1d060f9af97fe
4053,Tallison Teixeira,Tallison,Teixeira,Xicao,1999-12-07,200.7,258.0,83.0,Orthodox,17923f676f100e16
4054,Tamdan McCrory,Tamdan,McCrory,The Barncat,1986-11-05,193.0,185.0,76.0,Switch,eff47295daf721a6
4055,Tamires Vidal,Tamires,Vidal,Tractor,1998-07-27,167.6,135.0,68.0,Orthodox,4f3064faf17aa711
4056,Taneisha Tennant,Taneisha,Tennant,Triple Threat,1989-06-15,170.2,145.0,70.0,Orthodox,87911d22a79d3203
4057,Tanner Boser,Tanner,Boser,The Bulldozer,1991-08-02,188.0,205.0,75.0,Orthodox,04c8b08b16a5b99e
4058,Tarec Saffiedine,Tarec,Saffiedine,Sponge,1986-09-06,177.8,170.0,70.0,Switch,0749d968e932df53
4059,Tateki Matsuda,Tateki,Matsuda,Tech,1986-02-27,170.2,125.0,,Orthodox,3a524c6700addc24
4060,Tatiana Suarez,Tatiana,Suarez,,1990-12-19,165.1,115.0,66.0,Southpaw,b08012bbe542592a
4061,Tatsuro Taira,Tatsuro,Taira,The Best,2000-01-27,170.2,125.0,70.0,Orthodox,4461d7e47375a895
4062,Tatsuya Ando,Tatsuya,Ando,Kirinji,1990-04-26,162.6,145.0,68.0,Southpaw,17615148dd4be6f6
4063,Tatsuya Iwasaki,Tatsuya,Iwasaki,,,175.3,205.0,,Orthodox,243b07fc65ccbb16
4064,Tatsuya Kawajiri,Tatsuya,Kawajiri,Crusher,1978-05-08,170.2,145.0,69.0,Orthodox,80d918336163b80c
4065,Tatsuya Mizuno,Tatsuya,Mizuno,,1981-06-02,185.4,205.0,,Southpaw,478c8706bdb92440
4066,Tatsuya Saika,Tatsuya,Saika,Yanbo,1990-09-18,182.9,155.0,73.0,Orthodox,cc4e571964b084d4
4067,Taylor Callens,Taylor,Callens,,1991-05-21,177.8,155.0,,,53d471e9bf5f2fc8
4068,Taylor Johnson,Taylor,Johnson,Tombstone,1990-11-09,182.9,185.0,74.0,Switch,552b09cbf13b6328
4069,Taylor Lapilus,Taylor,Lapilus,Double Impact,1992-04-08,167.6,135.0,73.0,Southpaw,8b1ed83b02303075
4070,Taylor Moore,Taylor,Moore,,1993-10-16,177.8,135.0,70.0,Southpaw,26927dab41dbd5fc
4071,Taylor Roberts,Taylor,Roberts,,,180.3,170.0,,,c5ec23983dc2d8f4
4072,Te Edwards,Te,Edwards,,1990-09-11,172.7,155.0,72.0,Orthodox,ef44e4ea9050f2ea
4073,Tebaris Gordon,Tebaris,Gordon,Boom,1988-07-19,185.4,265.0,,Orthodox,68c4ca70067bf282
4074,Tecia Pennington,Tecia,Pennington,Tiny Tornado,1989-08-16,154.9,115.0,60.0,Orthodox,31ef8b67e13495b3
4075,Tedd Williams,Tedd,Williams,,1969-12-19,185.4,275.0,,Orthodox,b63e800c18e011b5
4076,Teddy Ash,Teddy,Ash,Bear,1989-12-27,185.4,185.0,73.0,Switch,a373085066dbfb54
4077,Teemu Packalen,Teemu,Packalen,Pacu,1987-05-22,185.4,155.0,75.0,Orthodox,8f4eeaf7a0df7c1a
4078,Teila Tuli,Teila,Tuli,,1969-06-14,182.9,430.0,,Orthodox,96eff1a628adcc7f
4079,Tereza Bleda,Tereza,Bleda,,2001-11-30,175.3,125.0,71.0,Orthodox,59c438c81fbf3ece
4080,Terrance McKinney,Terrance,McKinney,T. Wrecks,1994-09-15,177.8,155.0,73.0,Switch,809bd1a871491508
4081,Terrance Saeteurn,Terrance,Saeteurn,Wrong Turn,1995-05-30,167.6,125.0,67.0,Orthodox,a78f7a9135eb6249
4082,Terrell Brown,Terrell,Brown,,1983-04-13,,185.0,,,85df85a4e276c90e
4083,Terrence Mitchell,Terrence,Mitchell,,1989-12-30,177.8,135.0,74.0,Orthodox,f3ca6908f78efebe
4084,Terrion Ware,Terrion,Ware,Flash,1986-03-31,172.7,135.0,71.0,Orthodox,ba5e253af86db1a8
4085,Terry Etim,Terry,Etim,,1986-01-11,185.4,155.0,73.0,Orthodox,33011768c3c4dc9a
4086,Terry Martin,Terry,Martin,,1980-10-10,172.7,185.0,71.0,Orthodox,6a92caba39b64752
4087,Teruto Ishihara,Teruto,Ishihara,Yashabo,1991-07-23,170.2,135.0,69.0,Southpaw,88cd34d836b4ebcd
4088,Tetsuji Kato,Tetsuji,Kato,,,,155.0,,Orthodox,542db012217ecb83
4089,Tetsuya Seki,Tetsuya,Seki,,1994-02-08,177.8,155.0,,,5e1062e066c601e6
4090,Thaddeus Luster,Thaddeus,Luster,,,190.5,210.0,,,505934897b8b4824
4091,Thales Leites,Thales,Leites,,1981-09-06,185.4,185.0,78.0,Orthodox,cfb65863d5099327
4092,Thanh Le,Thanh,Le,,1985-08-28,175.3,145.0,74.0,Orthodox,882b3f5a0774d575
